,faceoffWinPct,gamesPlayed,goalsAgainst,goalsAgainstPerGame,goalsFor,goalsForPerGame,losses,otLosses,penaltyKillNetPct,penaltyKillPct,pointPct,points,powerPlayNetPct,powerPlayPct,regulationAndOtWins,seasonId,shotsAgainstPerGame,shotsForPerGame,teamFullName,teamId,ties,wins,winsInRegulation,winsInShootout,faceoffWinPctRS,gamesPlayedRS,goalsAgainstRS,goalsAgainstPerGameRS,goalsForRS,goalsForPerGameRS,lossesRS,otLossesRS,penaltyKillNetPctRS,penaltyKillPctRS,pointPctRS,pointsRS,powerPlayNetPctRS,powerPlayPctRS,regulationAndOtWinsRS,shotsAgainstPerGameRS,shotsForPerGameRS,tiesRS,winsRS,winsInRegulationRS,winsInShootoutRS,playoffScore,last3PlayoffScore,last5PlayoffScore,winRateAgainst500Teams
296,0.45,4,12,3.0,10,2.5,3,,0.842105,0.789474,0.25,2,0.136363,0.136363,1,20192020,29.0,30.5,Minnesota Wild,30,,1,1,0,0.484312,69,217,3.14492,218,3.15942,27,7,0.786407,0.771845,0.55797,77,0.185185,0.212962,33,30.65217,30.10144,,35,30,2,0.0625,0.125,0.5,0.2318840579710145
297,0.503052,27,82,3.03703,77,2.85185,12,,0.815533,0.796117,0.55555,30,0.188235,0.223529,14,20192020,33.29629,29.74074,Dallas Stars,25,,15,9,1,0.518277,69,174,2.52173,178,2.57971,24,8,0.820276,0.797236,0.5942,82,0.190954,0.211055,35,31.55072,30.62318,,37,26,2,0.9375,0.4375,0.875,0.30434782608695654
298,0.420704,8,23,2.875,13,1.625,5,,0.933333,0.933334,0.3125,5,0.142857,0.178571,2,20192020,27.0,24.875,Washington Capitals,15,,2,2,0,0.483135,69,212,3.07246,236,3.42028,20,8,0.850622,0.825727,0.65217,90,0.152777,0.194444,37,30.20289,31.97101,,41,31,4,0.125,1.625,2.4375,0.3333333333333333
299,0.55709,17,45,2.64705,48,2.82352,7,,0.830769,0.8,0.58823,20,0.188405,0.202898,10,20192020,36.70588,26.52941,Vancouver Canucks,23,,10,8,0,0.540419,69,214,3.10144,224,3.24637,27,6,0.827906,0.804652,0.56521,78,0.224576,0.241525,32,33.28985,31.20289,,36,27,4,0.625,0.0,0.125,0.2318840579710145
300,0.488721,9,30,3.33333,27,3.0,5,,0.814814,0.777778,0.44444,8,0.133333,0.166666,4,20192020,36.0,27.22222,Chicago Blackhawks,16,,4,4,0,0.499364,70,214,3.05714,208,2.97142,30,8,0.850241,0.821257,0.51428,72,0.115207,0.152073,28,35.11428,31.81428,,32,23,4,0.25,0.0,1.1875,0.21428571428571427
301,0.472222,3,11,3.66666,4,1.33333,3,,0.928571,0.857143,0.0,0,0.0,0.071428,0,20192020,34.0,29.33333,New York Rangers,3,,0,0,0,0.46582,70,220,3.14285,233,3.32857,28,5,0.808695,0.773914,0.56428,79,0.202643,0.229074,36,34.01428,31.07142,,37,31,1,0.0,0.375,1.125,0.2571428571428571
302,0.498316,5,12,2.4,10,2.0,3,,1.071428,1.0,0.4,4,0.153846,0.153846,2,20192020,31.8,37.8,Toronto Maple Leafs,10,,2,1,0,0.524974,70,222,3.17142,237,3.38571,25,9,0.803108,0.777203,0.57857,81,0.194871,0.230769,35,31.9,32.88571,,36,28,1,0.125,0.5,0.5,0.22857142857142856
303,0.489626,8,19,2.375,22,2.75,4,,0.878787,0.818182,0.5,8,0.068965,0.137931,4,20192020,32.75,28.625,Carolina Hurricanes,12,,4,4,0,0.505402,68,193,2.83823,217,3.19117,25,5,0.880658,0.839507,0.59558,81,0.203883,0.2233,33,29.32352,33.25,,38,27,5,0.25,0.5,0.5,0.2647058823529412
304,0.530759,13,39,3.0,29,2.23076,8,,0.853658,0.829269,0.38461,10,0.2,0.222222,5,20192020,29.61538,32.61538,Boston Bruins,6,,5,4,0,0.509695,70,167,2.38571,227,3.24285,14,12,0.86574,0.842593,0.71428,100,0.221238,0.252212,44,30.04285,32.1,,44,38,0,0.3125,1.375,1.375,0.32857142857142857
305,0.497688,22,51,2.31818,66,3.0,9,,0.833333,0.818182,0.5909,26,0.153846,0.153846,13,20192020,29.27272,29.95454,New York Islanders,2,,13,11,0,0.498479,68,190,2.79411,189,2.77941,23,10,0.840909,0.806819,0.58823,80,0.142857,0.172619,32,31.22058,29.64705,,35,24,3,0.8125,0.25,0.75,0.2647058823529412
306,0.486312,10,27,2.7,33,3.3,5,,0.921052,0.81579,0.5,10,0.257142,0.285714,5,20192020,32.5,31.4,Calgary Flames,20,,5,5,0,0.490776,70,214,3.05714,204,2.91428,27,7,0.85204,0.821429,0.56428,79,0.165803,0.212435,30,32.44285,31.6,,36,25,6,0.3125,0.0625,0.375,0.2
307,0.539682,4,16,4.0,6,1.5,3,,0.705882,0.705883,0.25,2,0.058823,0.117647,1,20192020,32.25,27.5,Winnipeg Jets,52,,1,1,0,0.500881,71,201,2.83098,213,3.0,28,6,0.810344,0.775863,0.56338,80,0.190243,0.204878,34,32.60563,31.29577,,37,30,3,0.0625,0.6875,0.6875,0.23943661971830985
308,0.451082,20,44,2.2,57,2.85,8,,0.870967,0.854839,0.6,24,0.166666,0.181818,12,20192020,24.45,36.15,Vegas Golden Knights,54,,12,10,0,0.500118,71,209,2.94366,224,3.15492,24,8,0.808411,0.766356,0.60563,86,0.204188,0.219895,36,29.32394,34.50704,,39,30,3,0.75,1.0,1.0,0.23943661971830985
309,0.484316,25,57,2.28,77,3.08,7,,0.860465,0.860466,0.72,36,0.213333,0.226666,17,20192020,29.68,35.16,Tampa Bay Lightning,14,,18,11,1,0.505208,70,194,2.77142,243,3.47142,21,6,0.839826,0.813853,0.65714,92,0.198113,0.231132,41,30.92857,31.08571,,43,35,2,1.125,0.6875,2.25,0.2571428571428571
310,0.501621,15,41,2.73333,60,4.0,5,,0.75,0.75,0.63333,19,0.220588,0.220588,9,20192020,27.53333,36.46666,Colorado Avalanche,21,,9,9,0,0.49597,70,190,2.71428,236,3.37142,20,8,0.85238,0.814286,0.65714,92,0.165975,0.190871,41,31.32857,32.24285,,42,37,1,0.5625,0.5625,0.5625,0.2571428571428571
311,0.517027,10,24,2.4,24,2.4,6,,0.913043,0.913044,0.4,8,0.058823,0.088235,4,20192020,39.5,33.1,Columbus Blue Jackets,29,,4,3,0,0.484934,70,183,2.61428,180,2.57142,22,15,0.834319,0.816569,0.57857,81,0.137566,0.164021,33,29.88571,32.45714,,33,25,0,0.25,0.5625,0.5625,0.24285714285714285
312,0.535159,19,46,2.42105,53,2.78947,9,,0.743589,0.717949,0.52631,20,0.093023,0.093023,10,20202021,26.42105,32.10526,Vegas Golden Knights,54,,10,8,0,0.495164,56,122,2.17857,190,3.39285,14,2,0.895833,0.868056,0.73214,82,0.166666,0.17816,39,27.26785,32.66071,,40,30,1,0.625,1.75,1.75,0.125
313,0.475362,6,21,3.5,16,2.66666,4,,0.875,0.8125,0.33333,4,0.25,0.25,2,20202021,31.16666,38.5,Pittsburgh Penguins,5,,2,2,0,0.492948,56,155,2.76785,193,3.44642,16,3,0.812903,0.774194,0.6875,77,0.210526,0.236842,34,29.98214,30.07142,,37,29,3,0.125,0.4375,2.4375,0.26785714285714285
314,0.52011,11,30,2.72727,31,2.81818,6,,0.761904,0.761905,0.45454,10,0.181818,0.181818,5,20202021,30.72727,36.81818,Carolina Hurricanes,12,,5,2,0,0.538686,56,134,2.39285,175,3.125,12,8,0.892045,0.852273,0.71428,80,0.219512,0.256097,32,28.23214,32.03571,,36,27,4,0.3125,0.75,0.75,0.2857142857142857
315,0.423728,7,20,2.85714,13,1.85714,4,,0.866666,0.866667,0.42857,6,0.090909,0.181818,3,20202021,32.14285,24.85714,Minnesota Wild,30,,3,2,0,0.465194,56,159,2.83928,180,3.21428,16,5,0.819875,0.807454,0.66964,75,0.157575,0.175757,34,30.44642,28.30357,,35,27,1,0.1875,0.125,0.3125,0.14285714285714285
316,0.483296,6,22,3.66666,16,2.66666,4,,0.789473,0.789474,0.33333,4,0.115384,0.115384,2,20202021,42.33333,34.16666,Nashville Predators,18,,2,0,0,0.516989,56,154,2.75,151,2.69642,23,2,0.790697,0.755814,0.57142,64,0.163522,0.1761,26,31.30357,29.98214,,31,21,5,0.125,0.625,1.9375,0.125
317,0.505882,7,14,2.0,18,2.57142,4,,0.842105,0.842106,0.42857,6,0.086956,0.130434,3,20202021,28.28571,33.71428,Toronto Maple Leafs,10,,3,3,0,0.510902,56,148,2.64285,186,3.32142,14,7,0.805555,0.784723,0.6875,77,0.154838,0.2,34,27.82142,31.26785,,35,29,1,0.1875,0.5,0.625,0.21428571428571427
318,0.49419,22,54,2.45454,51,2.31818,9,,0.983606,0.918033,0.5909,26,0.169811,0.188679,13,20202021,30.72727,28.86363,Montréal Canadiens,8,,13,7,0,0.483943,56,165,2.94642,158,2.82142,21,11,0.837209,0.784884,0.52678,59,0.178807,0.192052,23,28.19642,31.17857,,24,20,1,0.8125,0.3125,0.4375,0.19642857142857142
319,0.518298,19,53,2.78947,54,2.8421,8,,0.651162,0.651163,0.57894,22,0.163265,0.204081,11,20202021,35.15789,28.47368,New York Islanders,2,,11,7,0,0.513717,56,125,2.23214,152,2.71428,17,7,0.866666,0.837038,0.63392,71,0.1875,0.1875,28,28.39285,28.98214,,32,24,4,0.6875,1.0625,1.375,0.16071428571428573
320,0.523238,11,32,2.90909,33,3.0,5,,0.756756,0.756757,0.54545,12,0.363636,0.363636,6,20202021,31.0,35.81818,Boston Bruins,6,,6,3,0,0.55254,56,134,2.39285,164,2.92857,16,7,0.910112,0.859551,0.65178,73,0.18125,0.21875,29,27.07142,33.32142,,33,25,4,0.375,1.5625,1.6875,0.21428571428571427
321,0.458083,5,16,3.2,10,2.0,4,,0.736842,0.736843,0.2,2,0.142857,0.142857,1,20202021,34.6,33.8,Washington Capitals,15,,1,0,0,0.492022,56,161,2.875,188,3.35714,15,5,0.851851,0.839507,0.6875,77,0.196078,0.248366,33,28.78571,29.41071,,36,29,3,0.0625,1.3125,2.125,0.21428571428571427
322,0.481245,23,45,1.95652,75,3.26086,7,,0.873015,0.84127,0.69565,32,0.323529,0.323529,16,20202021,30.43478,29.56521,Tampa Bay Lightning,14,,16,16,0,0.501119,56,145,2.58928,180,3.21428,17,3,0.857923,0.841531,0.66964,75,0.205555,0.222222,35,28.26785,30.21428,,36,29,1,1.0,1.8125,2.5,0.23214285714285715
323,0.532258,8,22,2.75,20,2.5,4,,0.833333,0.791667,0.5,8,0.0,0.166666,4,20202021,36.375,30.125,Winnipeg Jets,52,,4,1,0,0.504565,56,152,2.71428,170,3.03571,23,3,0.825503,0.80537,0.5625,63,0.21118,0.229813,30,30.58928,29.66071,,30,24,0,0.25,0.75,0.75,0.10714285714285714
324,0.500891,10,27,2.7,38,3.8,4,,0.863636,0.818182,0.6,12,0.37931,0.413793,6,20202021,30.2,30.8,Colorado Avalanche,21,,6,5,0,0.516228,56,132,2.35714,197,3.51785,13,4,0.836158,0.830509,0.73214,82,0.21256,0.227053,39,25.41071,34.58928,,39,35,0,0.375,1.125,1.125,0.16071428571428573
325,0.476595,4,20,5.0,7,1.75,4,,0.583333,0.5,0.0,0,0.111111,0.222222,0,20202021,36.25,27.5,St. Louis Blues,19,,0,0,0,0.533227,56,167,2.98214,167,2.98214,20,9,0.812865,0.777778,0.5625,63,0.225806,0.232258,25,29.82142,28.96428,,27,19,2,0.0,1.125,2.125,0.19642857142857142
326,0.510752,6,24,4.0,17,2.83333,4,,0.6,0.6,0.33333,4,0.227272,0.272727,2,20202021,31.16666,37.83333,Florida Panthers,13,,2,1,0,0.501801,56,151,2.69642,188,3.35714,14,5,0.821428,0.79762,0.70535,79,0.18421,0.205263,36,30.03571,34.89285,,37,26,1,0.125,0.0625,0.1875,0.21428571428571427
327,0.454198,4,14,3.5,8,2.0,4,,0.7,0.7,0.0,0,0.181818,0.181818,0,20202021,34.5,39.75,Edmonton Oilers,22,,0,0,0,0.504198,56,154,2.75,183,3.26785,19,2,0.837662,0.824676,0.64285,72,0.252873,0.275862,35,30.66071,29.89285,,35,31,0,0.0,0.0625,0.5,0.17857142857142858
328,0.524369,10,32,3.2,23,2.3,6,,0.717948,0.717949,0.4,8,0.032258,0.032258,4,20212022,30.8,35.3,Florida Panthers,13,,4,2,0,0.48235,82,242,2.95121,337,4.10975,18,6,0.841698,0.795367,0.7439,122,0.21374,0.244274,55,30.67073,37.34146,,58,42,3,0.25,0.1875,0.1875,0.2682926829268293
329,0.568807,7,28,4.0,29,4.14285,4,,0.736842,0.684211,0.42857,6,0.173913,0.260869,3,20212022,38.57142,44.28571,Pittsburgh Penguins,5,,3,2,0,0.511366,82,222,2.70731,269,3.28048,25,11,0.85849,0.84434,0.62804,103,0.169354,0.201612,43,31.41463,34.7439,,46,37,3,0.1875,0.1875,1.5625,0.1951219512195122
330,0.565947,7,23,3.28571,24,3.42857,4,,0.848484,0.787879,0.42857,6,0.107142,0.142857,3,20212022,30.71428,30.85714,Toronto Maple Leafs,10,,3,3,0,0.550543,82,252,3.07317,312,3.80487,21,7,0.876068,0.820513,0.70121,115,0.255411,0.272727,51,30.62195,34.57317,,54,45,3,0.1875,0.5,0.8125,0.3048780487804878
331,0.55608,14,40,2.85714,37,2.64285,7,,0.78,0.74,0.5,14,0.111111,0.129629,7,20212022,29.28571,31.5,Carolina Hurricanes,12,,7,6,0,0.539048,82,200,2.43902,277,3.37804,20,8,0.894927,0.880435,0.70731,116,0.206896,0.219827,53,28.17073,34.12195,,54,47,1,0.4375,1.0625,1.0625,0.3048780487804878
332,0.489552,23,61,2.65217,67,2.91304,9,,0.79452,0.780822,0.60869,28,0.160493,0.19753,14,20212022,32.7826,31.08695,Tampa Bay Lightning,14,,14,13,0,0.501177,82,228,2.78048,285,3.4756,23,8,0.833333,0.805556,0.67073,110,0.220077,0.239382,49,29.76829,30.91463,,51,39,2,0.875,2.125,2.8125,0.23170731707317074
333,0.514792,12,38,3.16666,40,3.33333,6,,0.81081,0.810811,0.5,12,0.307692,0.307692,6,20212022,34.0,28.83333,St. Louis Blues,19,,6,5,0,0.502435,82,239,2.91463,309,3.76829,22,11,0.881818,0.84091,0.66463,109,0.248962,0.269709,47,31.59756,30.39024,,49,43,2,0.375,1.125,1.5,0.2926829268292683
334,0.482248,6,22,3.66666,16,2.66666,4,,0.692307,0.692308,0.33333,4,0.166666,0.166666,2,20212022,31.33333,31.0,Minnesota Wild,30,,2,2,0,0.476427,82,249,3.03658,305,3.71951,22,7,0.768939,0.761364,0.68902,113,0.186046,0.205426,48,31.42682,32.51219,,53,37,5,0.125,0.25,0.375,0.2804878048780488
335,0.518569,12,39,3.25,35,2.91666,7,,0.886363,0.863637,0.41666,10,0.09756,0.121951,5,20212022,30.41666,39.66666,Calgary Flames,20,,5,4,0,0.51086,82,206,2.51219,291,3.54878,21,11,0.86,0.832,0.67682,111,0.216101,0.228813,48,28.95121,35.46341,,50,44,2,0.3125,0.375,0.375,0.25609756097560976
336,0.439484,20,58,2.9,62,3.1,10,,0.836363,0.8,0.5,20,0.267857,0.321428,10,20212022,37.8,31.3,New York Rangers,3,,10,9,0,0.480643,82,204,2.4878,250,3.04878,24,6,0.858407,0.823009,0.67073,110,0.243119,0.252293,48,30.82926,29.17073,,52,44,4,0.625,0.0,0.375,0.24390243902439024
337,0.485572,16,59,3.6875,65,4.0625,8,,0.877192,0.824562,0.5,16,0.24,0.26,8,20212022,38.875,34.0,Edmonton Oilers,22,,8,7,0,0.512744,82,251,3.06097,285,3.4756,27,6,0.837301,0.793651,0.63414,104,0.234042,0.259574,44,32.28048,34.02439,,49,38,5,0.5,0.0625,0.5,0.2804878048780488
338,0.496212,4,21,5.25,9,2.25,4,,0.5625,0.5625,0.0,0,0.153846,0.230769,0,20212022,44.0,28.0,Nashville Predators,18,,0,0,0,0.512425,82,250,3.04878,262,3.19512,30,7,0.799295,0.792254,0.59146,97,0.224806,0.244186,41,32.26829,29.7439,,45,35,4,0.0,0.3125,1.625,0.23170731707317074
339,0.488584,7,24,3.42857,20,2.85714,4,,0.888888,0.861112,0.42857,6,0.206896,0.206896,3,20212022,29.42857,32.42857,Boston Bruins,6,,3,3,0,0.541803,82,218,2.65853,253,3.08536,26,5,0.832061,0.812978,0.65243,107,0.18644,0.211864,49,28.70731,36.12195,,51,40,2,0.1875,1.625,2.0625,0.21951219512195122
340,0.524361,7,15,2.14285,14,2.0,4,,0.916666,0.916667,0.42857,6,0.083333,0.083333,3,20212022,41.0,27.85714,Dallas Stars,25,,3,3,0,0.548212,82,244,2.9756,233,2.84146,30,6,0.821917,0.789955,0.59756,98,0.203319,0.224066,41,31.03658,30.31707,,46,31,5,0.1875,1.375,1.375,0.25609756097560976
341,0.493392,7,27,3.85714,17,2.42857,4,,0.631578,0.631579,0.42857,6,0.041666,0.125,3,20212022,35.57142,37.28571,Los Angeles Kings,26,,3,2,0,0.521924,82,232,2.82926,235,2.86585,27,11,0.814977,0.76652,0.60365,99,0.125,0.16129,40,28.54878,34.93902,,44,35,4,0.1875,0.0,0.0,0.1951219512195122
342,0.467191,6,20,3.33333,19,3.16666,4,,1.0,1.0,0.33333,4,0.291666,0.291666,2,20212022,33.16666,30.33333,Washington Capitals,15,,2,2,0,0.470999,82,242,2.95121,270,3.29268,26,12,0.84,0.804445,0.60975,100,0.152343,0.1875,39,29.0,31.42682,,44,35,5,0.125,0.375,1.8125,0.2073170731707317
343,0.47833,20,55,2.75,85,4.25,4,,0.839285,0.803572,0.8,32,0.327868,0.327868,16,20212022,27.9,39.05,Colorado Avalanche,21,,16,11,0,0.472749,82,232,2.82926,308,3.75609,19,7,0.822033,0.796611,0.7256,119,0.222222,0.240143,52,32.01219,35.04878,,56,46,4,1.0,1.375,1.5,0.3048780487804878
344,0.554179,11,35,3.18181,33,3.0,6,,0.733333,0.733334,0.45454,10,0.25,0.25,5,20222023,31.81818,32.54545,Toronto Maple Leafs,10,,5,2,0,0.530917,82,220,2.68292,278,3.39024,21,11,0.850806,0.818549,0.67682,111,0.227642,0.260162,49,29.51219,32.04878,,50,42,1,0.3125,0.5,0.875,0.32926829268292684
345,0.485488,7,17,2.42857,17,2.42857,4,,0.833333,0.833334,0.42857,6,0.107142,0.178571,3,20222023,29.42857,27.85714,New York Rangers,3,,3,3,0,0.490672,82,216,2.63414,273,3.32926,22,13,0.847533,0.81166,0.65243,107,0.220408,0.240816,43,29.32926,31.4878,,47,37,4,0.1875,0.625,0.625,0.2926829268292683
346,0.456989,6,25,4.16666,20,3.33333,4,,0.5,0.4375,0.33333,4,0.333333,0.333333,2,20222023,35.33333,33.5,Los Angeles Kings,26,,2,0,0,0.533245,82,254,3.09756,274,3.34146,25,10,0.784386,0.758365,0.63414,104,0.21933,0.252788,41,27.91463,32.41463,,47,37,6,0.125,0.1875,0.1875,0.25609756097560976
347,0.492668,15,38,2.53333,46,3.06666,7,,0.931818,0.84091,0.53333,16,0.137254,0.17647,8,20222023,28.86666,36.0,Carolina Hurricanes,12,,8,5,0,0.528568,82,210,2.56097,262,3.19512,21,9,0.886718,0.84375,0.68902,113,0.173913,0.197628,48,26.0,34.78048,,52,39,4,0.5,1.0,1.5,0.2804878048780488
348,0.512953,6,16,2.66666,15,2.5,4,,0.84,0.8,0.33333,4,0.0,0.055555,2,20222023,35.0,29.0,New York Islanders,2,,2,2,0,0.517256,82,217,2.64634,242,2.95121,31,9,0.849315,0.821918,0.56707,93,0.126126,0.157657,41,31.02439,30.78048,,42,36,1,0.125,1.5,1.75,0.2073170731707317
349,0.504119,22,57,2.5909,88,4.0,6,,0.733333,0.716667,0.72727,32,0.19178,0.219178,16,20222023,32.04545,30.0909,Vegas Golden Knights,54,,16,13,0,0.522547,82,225,2.7439,267,3.25609,22,9,0.825641,0.774359,0.67682,111,0.183574,0.202898,46,30.89024,31.54878,,51,38,5,1.0,1.375,2.375,0.3048780487804878
350,0.487738,6,23,3.83333,21,3.5,4,,0.714285,0.714286,0.33333,4,0.238095,0.238095,2,20222023,30.66666,32.66666,Tampa Bay Lightning,14,,2,2,0,0.516375,82,252,3.07317,280,3.41463,30,6,0.823754,0.796935,0.59756,98,0.214285,0.253571,43,31.4878,31.96341,,46,38,3,0.125,3.0,3.6875,0.2682926829268293
351,0.517006,12,42,3.5,44,3.66666,6,,0.777777,0.755556,0.5,12,0.435897,0.461538,6,20222023,31.5,34.25,Edmonton Oilers,22,,6,5,0,0.508183,82,256,3.12195,325,3.96341,23,9,0.834532,0.769785,0.66463,109,0.298181,0.323636,50,31.36585,33.58536,,50,45,0,0.375,0.5625,0.5625,0.3048780487804878
352,0.55575,19,61,3.21052,59,3.10526,9,,0.84,0.82,0.52631,20,0.288461,0.307692,10,20222023,29.26315,30.63157,Dallas Stars,25,,10,9,0,0.547534,82,215,2.62195,281,3.42682,21,14,0.876033,0.834711,0.65853,108,0.230468,0.25,43,29.90243,31.91463,,47,39,4,0.625,1.125,1.5625,0.2682926829268293
353,0.491909,5,19,3.8,14,2.8,4,,0.8125,0.8125,0.2,2,0.416666,0.416666,1,20222023,31.8,30.8,Winnipeg Jets,52,,1,1,0,0.489356,82,224,2.7317,246,3.0,33,3,0.853556,0.824268,0.57926,95,0.17037,0.192592,45,30.32926,30.31707,,46,36,1,0.0625,0.3125,1.0,0.2682926829268293
354,0.549751,7,18,2.57142,19,2.71428,4,,0.904761,0.857143,0.42857,6,0.055555,0.111111,3,20222023,30.0,33.28571,Colorado Avalanche,21,,3,3,0,0.46708,82,223,2.71951,274,3.34146,24,7,0.814516,0.790323,0.66463,109,0.226053,0.24521,45,30.96341,33.25609,,51,36,6,0.1875,1.9375,2.5,0.2926829268292683
355,0.451704,21,69,3.28571,62,2.95238,8,,0.732394,0.704226,0.61904,26,0.157894,0.210526,13,20222023,35.66666,31.5238,Florida Panthers,13,,13,6,0,0.489062,82,272,3.31707,288,3.51219,32,8,0.780068,0.759451,0.56097,92,0.195652,0.22826,40,31.7439,36.81707,,42,36,2,0.8125,0.4375,0.4375,0.21951219512195122
356,0.532751,12,41,3.41666,30,2.5,7,,0.9,0.825,0.41666,10,0.083333,0.166666,5,20222023,29.25,28.16666,New Jersey Devils,1,,5,4,0,0.512613,82,222,2.70731,289,3.52439,22,8,0.865217,0.826087,0.68292,112,0.183035,0.21875,50,28.2317,34.40243,,52,39,2,0.3125,0.0,0.0625,0.25609756097560976
357,0.43599,14,45,3.21428,44,3.14285,7,,0.885714,0.828572,0.5,14,0.114285,0.142857,7,20222023,30.57142,29.14285,Seattle Kraken,55,,7,5,0,0.453156,82,252,3.07317,289,3.52439,28,8,0.792372,0.76695,0.60975,100,0.160493,0.19753,46,27.01219,30.45121,,46,37,0,0.4375,0.0,0.0,0.24390243902439024
358,0.437017,6,21,3.5,14,2.33333,4,,0.625,0.625,0.33333,4,0.136363,0.181818,2,20222023,31.66666,30.66666,Minnesota Wild,30,,2,1,0,0.476825,82,219,2.67073,239,2.91463,25,11,0.875,0.820313,0.62804,103,0.20238,0.214285,39,31.12195,30.91463,,46,34,7,0.125,0.375,0.4375,0.23170731707317074
359,0.53796,7,26,3.71428,27,3.85714,4,,0.85,0.75,0.42857,6,0.37037,0.407407,3,20222023,32.28571,35.57142,Boston Bruins,6,,3,3,0,0.544854,82,174,2.12195,301,3.67073,12,5,0.90106,0.872792,0.82317,135,0.193548,0.222222,61,29.84146,32.96341,,65,54,4,0.1875,0.875,2.125,0.4268292682926829
360,0.507723,16,42,2.625,47,2.9375,6,,0.947368,0.842106,0.625,20,0.24,0.24,10,20232024,32.9375,25.75,New York Rangers,3,,10,6,0,0.522617,82,226,2.75609,278,3.39024,23,4,0.87931,0.844828,0.69512,114,0.239837,0.264227,51,29.4878,31.4878,,55,43,4,0.625,0.8125,0.8125,0.25609756097560976
361,0.531413,13,36,2.76923,33,2.53846,6,,0.809523,0.809524,0.53846,14,0.138888,0.138888,7,20232024,27.15384,20.76923,Vancouver Canucks,23,,7,6,0,0.521312,82,221,2.69512,279,3.40243,23,9,0.818897,0.791339,0.66463,109,0.199218,0.226562,50,28.57317,28.39024,,50,44,0,0.4375,0.0,0.625,0.2682926829268293
362,0.561881,7,18,2.57142,12,1.71428,4,,0.647058,0.647059,0.42857,6,0.047619,0.047619,3,20232024,27.57142,30.71428,Toronto Maple Leafs,10,,3,2,0,0.534512,82,261,3.18292,298,3.63414,26,10,0.794117,0.768908,0.62195,102,0.20168,0.239495,41,29.82926,32.57317,,46,33,5,0.1875,0.6875,1.0,0.23170731707317074
363,0.505882,11,32,2.90909,38,3.45454,5,,0.733333,0.733334,0.54545,12,0.138888,0.194444,6,20232024,26.63636,35.72727,Carolina Hurricanes,12,,6,6,0,0.525654,82,211,2.57317,277,3.37804,23,7,0.906976,0.864342,0.67682,111,0.236947,0.269076,50,25.62195,33.32926,,52,44,2,0.375,1.25,2.0,0.23170731707317074
364,0.459574,11,37,3.36363,43,3.90909,5,,0.766666,0.733334,0.54545,12,0.3,0.366666,6,20232024,28.63636,32.0909,Colorado Avalanche,21,,6,5,0,0.47944,82,252,3.07317,302,3.68292,25,7,0.825757,0.799243,0.65243,107,0.223021,0.244604,48,29.80487,32.9878,,50,42,2,0.375,1.5625,2.5625,0.24390243902439024
365,0.498583,6,13,2.16666,12,2.0,4,,0.846153,0.846154,0.33333,4,0.090909,0.090909,2,20232024,20.16666,25.0,Nashville Predators,18,,2,2,0,0.503536,82,248,3.02439,266,3.2439,30,5,0.79757,0.769231,0.60365,99,0.197026,0.215613,44,30.57317,32.21951,,47,38,3,0.125,0.125,0.3125,0.24390243902439024
366,0.47319,25,65,2.6,86,3.44,10,,0.985714,0.942858,0.6,30,0.293333,0.293333,15,20232024,25.08,28.4,Edmonton Oilers,22,,15,13,0,0.532288,82,236,2.87804,292,3.56097,27,6,0.821705,0.794574,0.63414,104,0.242798,0.263374,47,28.13414,33.75609,,49,39,2,0.9375,0.875,0.9375,0.21951219512195122
367,0.484777,7,16,2.28571,16,2.28571,4,,0.785714,0.714286,0.42857,6,0.25,0.25,3,20232024,28.57142,27.0,Vegas Golden Knights,54,,3,3,0,0.501952,82,243,2.96341,263,3.20731,29,8,0.83568,0.793428,0.59756,98,0.170634,0.20238,41,30.32926,31.07317,,45,34,4,0.1875,1.625,2.5625,0.25609756097560976
368,0.465561,13,31,2.38461,31,2.38461,7,,0.857142,0.857143,0.46153,12,0.181818,0.212121,6,20232024,32.15384,24.84615,Boston Bruins,6,,6,5,0,0.495045,82,221,2.69512,263,3.20731,20,15,0.850746,0.824627,0.66463,109,0.19753,0.222222,43,30.53658,29.25609,,47,36,4,0.375,0.75,2.0,0.2804878048780488
369,0.511409,24,62,2.58333,73,3.04166,8,,0.906666,0.88,0.66666,32,0.123456,0.185185,16,20232024,25.25,30.91666,Florida Panthers,13,,16,14,0,0.512679,82,198,2.41463,265,3.2317,24,6,0.852233,0.824743,0.67073,110,0.201492,0.235074,49,27.79268,33.70731,,52,42,3,1.0,1.1875,1.25,0.25609756097560976
370,0.555555,5,28,5.6,15,3.0,4,,0.625,0.625,0.2,2,0.153846,0.230769,1,20232024,37.0,28.0,Winnipeg Jets,52,,1,1,0,0.475866,82,198,2.41463,259,3.15853,24,6,0.784753,0.771301,0.67073,110,0.166666,0.1875,52,29.62195,30.34146,,52,46,0,0.0625,0.3125,0.5,0.2926829268292683
371,0.498412,5,19,3.8,12,2.4,4,,0.666666,0.666667,0.2,2,0.272727,0.272727,1,20232024,33.8,27.2,New York Islanders,2,,1,0,0,0.51265,82,258,3.14634,245,2.9878,27,16,0.76018,0.714933,0.57317,94,0.190476,0.203463,38,32.75609,30.12195,,39,29,1,0.0625,0.8125,1.875,0.21951219512195122
